1,ua_10_1,1.0,Контейнер,1,ComponentType
2,ua_10_2,1.0,диск,5,ComponentType
3,ua_10_3,1.0,поршень,5,ComponentType
4,ua_10_4,1.0,інфузійний порт,4,ComponentType
5,ua_10_5,1.0,Клапан,1,ComponentType
6,ua_10_6,1.0,Каністра,3,ComponentType
7,ua_10_7,1.0,Оральний аплікатор,1,ComponentType
8,ua_10_8,1.0,Дозатор,1,ComponentType
9,ua_10_9,1.0,Однодозовий блістер,1,ComponentType
10,ua_10_10,1.0,Попередньо заповнений інжектор,1,ComponentType
11,ua_10_11,1.0,Попередньо заповнений пероральний шприц,1,ComponentType
12,ua_10_12,1.0,Попередньо заповнений пероральний аплікатор,1,ComponentType
13,ua_10_13,1.0,Картридж-дозатор,1,ComponentType
14,ua_10_14,1.0,Туба для таблеток,1,ComponentType
15,ua_10_15,1.0,Набір газових балонів,1,ComponentType
16,ua_10_16,1.0,Ковпачок, що висувається,4,ComponentType
17,ua_10_17,1.0,Каністра,4,ComponentType
18,ua_10_18,1.0,Ручка,1,ComponentType
19,ua_10_19,1.0,Обгортка,1,ComponentType
20,ua_10_20,1.0,Кришечка,1,ComponentType
21,ua_10_21,1.0,Капсула для відкриття,4,ComponentType
22,ua_10_22,1.0,Пакет-саше із захистом від застосування дітьми,4,ComponentType
23,ua_10_23,1.0,Ампула,1,ComponentType
24,ua_10_24,1.0,Аплікатор,1,ComponentType
25,ua_10_25,1.0,Пристрій для самостійної ін'єкції (автоінжекторний пристрій),1,ComponentType
26,ua_10_26,1.0,Пакет,1,ComponentType
27,ua_10_27,1.0,Пистолет (для введення пілюлей або таблеток тваринам),1,ComponentType
28,ua_10_28,1.0,Бочка,1,ComponentType
29,ua_10_29,1.0,Блістер,1,ComponentType
30,ua_10_30,1.0,Пляшка,1,ComponentType
31,ua_10_31,1.0,Коробка,1,ComponentType
32,ua_10_32,1.0,Пензель (щіточка),1,ComponentType
33,ua_10_33,1.0,Пензель-аплікатор,1,ComponentType
34,ua_10_34,1.0,Канюля,1,ComponentType
35,ua_10_35,1.0,Кришка,1,ComponentType
36,ua_10_36,1.0,Картридж,1,ComponentType
37,ua_10_37,1.0,Закупорювальний засіб із захистом від відкриття дітьми,1,ComponentType
38,ua_10_38,1.0,Стаканчик,1,ComponentType
39,ua_10_39,1.0,Аплікатор для нанесення олії,1,ComponentType
40,ua_10_40,1.0,Дротик,1,ComponentType
41,ua_10_41,1.0,Аплікатор для нанесення порошку,1,ComponentType
42,ua_10_42,1.0,Контейнер для нанесення порошку,1,ComponentType
43,ua_10_43,1.0,Пістолет-дозатор для орального введення (тваринам),1,ComponentType
44,ua_10_44,1.0,Аплікатор-крапельниця,1,ComponentType
45,ua_10_45,1.0,Контейнер-крапельниця,1,ComponentType
46,ua_10_46,1.0,Кріогенний стаціонарний резервуар,1,ComponentType
47,ua_10_47,1.0,Газовий балон,1,ComponentType
48,ua_10_48,1.0,Пристрій для трансдермальної доставки під високим тиском,3,ComponentType
49,ua_10_49,1.0,Пристрій для встановлення імплантів,1,ComponentType
50,ua_10_50,1.0,Інгалятор,1,ComponentType
51,ua_10_51,1.0,Пристрій для ембріональної ін'єкції,1,ComponentType
52,ua_10_52,1.0,Ін'єкційна голка,1,ComponentType
53,ua_10_53,1.0,Ін'єкційний шприц,1,ComponentType
54,ua_10_54,1.0,Внутрішня калібрувальна камера з градуюванням,1,ComponentType
55,ua_10_55,1.0,Інтрамамарний шприц,1,ComponentType
56,ua_10_56,1.0,Банка,1,ComponentType
57,ua_10_57,1.0,Вимірювальний пристрій,1,ComponentType
58,ua_10_58,1.0,Мірна ложка,1,ComponentType
59,ua_10_59,1.0,Насос-дозатор,1,ComponentType
60,ua_10_60,1.0,Клапан-дозатор,1,ComponentType
61,ua_10_61,1.0,Мобільний кріогенний резервуар,1,ComponentType
62,ua_10_62,1.0,Мундштук,1,ComponentType
63,ua_10_63,1.0,Багатодозовий контейнер,1,ComponentType
64,ua_10_64,1.0,Багатодозовий контейнер з повітронепроникним насосом,1,ComponentType
65,ua_10_65,1.0,Аплікатор для множинної пунктури,1,ComponentType
66,ua_10_66,1.0,Назальний аплікатор,1,ComponentType
67,ua_10_67,1.0,Небулайзер,1,ComponentType
68,ua_10_68,1.0,Голковий аплікатор,1,ComponentType
69,ua_10_69,1.0,Насадка,1,ComponentType
70,ua_10_70,1.0,Пероральний шприц,1,ComponentType
71,ua_10_71,1.0,Піпетка,1,ComponentType
72,ua_10_72,1.0,Аплікатор-піпетка,1,ComponentType
73,ua_10_73,1.0,Кисет (гнучкий мішечок),1,ComponentType
74,ua_10_74,1.0,Контейнер для заливки,1,ComponentType
75,ua_10_75,1.0,Попередньо заповнена гастроентеральна трубка,1,ComponentType
76,ua_10_76,1.0,Попередньо заповнена ручка,1,ComponentType
77,ua_10_77,1.0,Попередньо заповнений шприц,1,ComponentType
78,ua_10_78,1.0,Контейнер під тиском,1,ComponentType
79,ua_10_79,1.0,Аплікатор для прик-тесту,1,ComponentType
80,ua_10_80,1.0,Саше,1,ComponentType
81,ua_10_81,1.0,Скарифікатор,1,ComponentType
82,ua_10_82,1.0,Кришка, що нагвинчується,1,ComponentType
83,ua_10_83,1.0,Однодозовий контейнер,1,ComponentType
84,ua_10_84,1.0,Шпатель,1,ComponentType
85,ua_10_85,1.0,Точний аплікатор,1,ComponentType
86,ua_10_86,1.0,Розпилювальний контейнер (Контейнер для розпилення),1,ComponentType
87,ua_10_87,1.0,Розпилювальний насос,1,ComponentType
88,ua_10_88,1.0,Розпилювальний клапан,1,ComponentType
89,ua_10_89,1.0,Пристрій для вакцинації птиці методом проколювання,1,ComponentType
90,ua_10_90,1.0,Пробка,1,ComponentType
91,ua_10_91,1.0,Трубочка-соломинка,1,ComponentType
92,ua_10_92,1.0,Смужка,1,ComponentType
93,ua_10_93,1.0,Контейнер для таблеток,1,ComponentType
94,ua_10_94,1.0,Туба,1,ComponentType
95,ua_10_95,1.0,Вагінальний аплікатор з губкою,1,ComponentType
96,ua_10_96,1.0,флакон,1,ComponentType
97,ua_10_97,1.0,Закупорювальний засіб, що забезпечує контроль першого відкриття,4,ComponentType
98,ua_10_98,1.0,Система для введення,1,ComponentType
99,ua_10_99,1.0,Упаковка з календарем,4,ComponentType
100,ua_10_100,1.0,Безголковий інжектор,1,ComponentType
101,ua_10_101,1.0,Контейнер з кульковим аплікатором,1,ComponentType
102,ua_10_102,1.0,Багатодозовий контейнер з насосом,1,ComponentType
103,ua_10_103,1.0,Багатодозовий контейнер з дозуючим насосом,1,ComponentType
104,ua_10_104,1.0,Упаковка,4,ComponentType
105,ua_10_105,1.0,*крапельниця-вставка,1,ComponentType
106,ua_10_106,1.0,*утримувач,1,ComponentType
107,ua_10_107,1.0,*маркування іноземною мовою,1,ComponentType
108,ua_10_108,1.0,*ковпачок з диском типу «flip-off»,1,ComponentType
109,ua_10_109,1.0,*тримач для блістеру,1,ComponentType
110,ua_10_110,1.0,*мірний контейнер,1,ComponentType
111,ua_10_111,1.0,*захисна оболонка,1,ComponentType
112,ua_10_112,1.0,*шприц-аплікатор,1,ComponentType
113,ua_10_113,1.0,*кришка для флаконів з пробкою крапельницею з контролем першого відкриття,1,ComponentType
114,ua_10_114,1.0,*кришечка з контролем першого відкриття та із захистом від відкриття дітьми,1,ComponentType
115,ua_10_115,1.0,*ковпачок,1,ComponentType
116,ua_10_116,1.0,*відривне кільце,1,ComponentType
117,ua_10_117,1.0,*пульверизатор,1,ComponentType
118,ua_10_118,1.0,*календарна шкала,1,ComponentType
119,ua_10_119,1.0,*кришка з амортизатором,1,ComponentType
120,ua_10_120,1.0,*обжимна кришка,1,ComponentType
121,ua_10_121,1.0,*вакуумна упаковка,1,ComponentType
122,ua_10_122,1.0,*насадка для дозування крапель,1,ComponentType
123,ua_10_123,1.0,*спрей-дозатор,1,ComponentType
124,ua_10_124,1.0,*мікродозатор-розпилювач,1,ComponentType
125,ua_10_125,1.0,*алюмінієва кришечка, що накручується (містить всередені полімерну (полівінілхлоридну або поліолефінову) плівку), з контролем першого відкриття або з пластикова кришка із захистом від відкриття дітьми,1,ComponentType
126,ua_10_126,1.0,*товста термозбіжна плівка,1,ComponentType
127,ua_10_127,1.0,*«Попереджувальна карта»,1,ComponentType
128,ua_10_128,1.0,*дозатор крапельний,1,ComponentType
129,ua_10_129,1.0,*мірний насос,1,ComponentType
130,ua_10_130,1.0,*розпилювальна головка,1,ComponentType
131,ua_10_131,1.0,*розпилювач-дозатор,1,ComponentType
132,ua_10_132,1.0,*ковпачок-кришка,1,ComponentType
133,ua_10_133,1.0,*розпилювач,1,ComponentType
134,ua_10_134,1.0,*дозуючий насос-розпилювач,1,ComponentType
135,ua_10_135,1.0,*дозатор для розпилення, що містить срібну спіраль,1,ComponentType
136,ua_10_136,1.0,*назальний наконечник,1,ComponentType
137,ua_10_137,1.0,*обтискний ковпачок,1,ComponentType
138,ua_10_138,1.0,*назальний розпилювач,1,ComponentType
139,ua_10_139,1.0,*укорочений наконечник,1,ComponentType
140,ua_10_140,1.0,*насос-дозатор з розпилювачем назального призначення,1,ComponentType
141,ua_10_141,1.0,*обкладинка,1,ComponentType
142,ua_10_142,1.0,*Мензурка,1,ComponentType
143,ua_10_143,1.0,*кришка-скарифікатор,1,ComponentType
144,ua_10_144,1.0,*футляр для зберігання блістера,1,ComponentType
145,ua_10_145,1.0,*ущільнювач,1,ComponentType
146,ua_10_146,1.0,*мірний засіб,1,ComponentType
147,ua_10_147,1.0,*дозуюча помпа,1,ComponentType
148,ua_10_148,1.0,*кришка "фліп-офф",1,ComponentType
149,ua_10_149,1.0,*плівка,1,ComponentType
150,ua_10_150,1.0,*насадка для спрямованого введення,1,ComponentType
151,ua_10_151,1.0,*непорушний ковпачок,1,ComponentType
152,ua_10_152,1.0,*захисний клапан,1,ComponentType
153,ua_10_153,1.0,*самоклеючий календар-стікер,1,ComponentType
154,ua_10_154,1.0,*клапан безперервної дії,1,ComponentType
155,ua_10_155,1.0,*захисний ковпачок,1,ComponentType
156,ua_10_156,1.0,*спрей-насос,1,ComponentType
157,ua_10_157,1.0,*гумовий диск з алюмінієвим ковпачком,1,ComponentType
158,ua_10_158,1.0,*розпилююча насадка,1,ComponentType
159,ua_10_159,1.0,*кришка, яка містить осушувач,1,ComponentType
160,ua_10_160,1.0,*кришкою з гарантійним кільцем,1,ComponentType
161,ua_10_161,1.0,*насадка поворотня,1,ComponentType
162,ua_10_162,1.0,*жорстка насадка, закрита пробкою-поршнем зі штоком,1,ComponentType
163,ua_10_163,1.0,*активатор,1,ComponentType
164,ua_10_164,1.0,*насадка для спрямовоного введення,1,ComponentType
165,ua_10_165,1.0,*ковпачок для наконечника з бромбутиловою пробкою,1,ComponentType
166,ua_10_166,1.0,*тижневий календар-стікер,1,ComponentType
167,ua_10_167,1.0,*прапорець-анотація,1,ComponentType
168,ua_10_168,1.0,*тримач для ампул,1,ComponentType
169,ua_10_169,1.0,*ковпачок типу "flip-off",1,ComponentType
170,ua_10_170,1.0,*фіксована насадка-розпилювач,1,ComponentType
171,ua_10_171,1.0,*адаптер,1,ComponentType
172,ua_10_172,1.0,*крапельниця,1,ComponentType
173,ua_10_173,1.0,*захисний пакет,1,ComponentType
174,ua_10_174,1.0,*насадка з поворотним носиком, що обладнана вбудованим розпилювачем,1,ComponentType
175,ua_10_175,1.0,*13 мм відкидний герметичний ковпачок (WEST 1280),1,ComponentType
176,ua_10_176,1.0,*кришка з гарантійним кільцем,1,ComponentType
177,ua_10_177,1.0,*насадка-дозатор,1,ComponentType
178,ua_10_178,1.0,*Мірна склянка,1,ComponentType
179,ua_10_179,1.0,*пероральний дозатор,1,ComponentType
180,ua_10_180,1.0,*крапельний дозатор,1,ComponentType
181,ua_10_181,1.0,*ковпачок голки з жорсткою оболонкою,1,ComponentType
182,ua_10_182,1.0,*насос,1,ComponentType
183,ua_10_183,1.0,*ковпачок з диском типу "flip-off seal",1,ComponentType
184,ua_10_184,1.0,*крапельниця-накінцівник,1,ComponentType
185,ua_10_185,1.0,*мірна скляночка для дозування води, необхідної для приготування суспензії,1,ComponentType
186,ua_10_186,1.0,*ковпачок системи Quik fil,1,ComponentType
187,ua_10_187,1.0,*механічний помповий розпилювач,1,ComponentType
188,ua_10_188,1.0,*кришка фліп-оф, що забезпечує контроль першого відкриття,1,ComponentType
189,ua_10_189,1.0,*дозуючий пульверизатор,1,ComponentType
190,ua_10_190,1.0,*безповітряна помпа,1,ComponentType
191,ua_10_191,1.0,*пробка-крапельниця,1,ComponentType
192,ua_10_192,1.0,*контрольний календар,1,ComponentType
193,ua_10_193,1.0,*упор для пальців,1,ComponentType
194,ua_10_194,1.0,*мірний ковпачок,1,ComponentType
195,ua_10_195,1.0,*нагвинчений ковпачок,1,ComponentType
196,ua_10_196,1.0,*ковпачок "flip-off",1,ComponentType
197,ua_10_197,1.0,*осушувач,1,ComponentType
198,ua_10_198,1.0,*кришка з приєднаним до неї пензликом,1,ComponentType
199,ua_10_199,1.0,*механічний насос,1,ComponentType
200,ua_10_200,1.0,*кришка типу flip-off seal,1,ComponentType
201,ua_10_201,1.0,*відкидна кришка, що не протікає,1,ComponentType
202,ua_10_202,1.0,*розприскувач,1,ComponentType
203,ua_10_203,1.0,*ковпачок, який має перфораційний наконечник,1,ComponentType
204,ua_10_204,1.0,*ніж для відкриття ампул,1,ComponentType
205,ua_10_205,1.0,*кришка-крапельниця,1,ComponentType
206,ua_10_206,1.0,*вологопоглинаюча капсула,1,ComponentType
207,ua_10_207,1.0,*дозуючий насос з розпилювачем,1,ComponentType
208,ua_10_208,1.0,*Мірна чашка,1,ComponentType
209,ua_10_209,1.0,*дозуючий клапан-насос,1,ComponentType
210,ua_10_210,1.0,*шприц-дозатор,1,ComponentType
211,ua_10_211,1.0,*уретральна насадка,1,ComponentType
212,ua_10_212,1.0,*ковпачок з ущільнюючою прокладкою,1,ComponentType
213,ua_10_213,1.0,*фіксатор,1,ComponentType
214,ua_10_214,1.0,*пробка-розпилювач,1,ComponentType
215,ua_10_215,1.0,*універсальний наконечник,1,ComponentType
216,ua_10_216,1.0,*клапан-пакет,1,ComponentType
217,ua_10_217,1.0,*захисний ковпачок з пристроєм для безпечного введення та запобігання поранень голкою чи повторного використання,1,ComponentType
218,ua_10_218,1.0,*кришка для флаконів з пробкою крапельницею з контролем першого відкриття та захистом від дітей,1,ComponentType
219,ua_10_219,1.0,*насадка-розпилювач горлова,1,ComponentType
220,ua_10_220,1.0,*захисний затискач,1,ComponentType
221,ua_10_221,1.0,*стікер українською мовою,1,ComponentType
222,ua_10_222,1.0,*пилозахисний ковпачок,1,ComponentType
223,ua_10_223,1.0,*різьблена кришка,1,ComponentType
224,ua_10_224,1.0,*розпилювач, закритий ковпачком,1,ComponentType
225,ua_10_225,1.0,*клапан-насос,1,ComponentType
226,ua_10_226,1.0,*кришечка обтягнута плівковою оболонкою,1,ComponentType
227,ua_10_227,1.0,*насадка-розпилювач,1,ComponentType
228,ua_10_228,1.0,*силікагель,1,ComponentType
229,ua_10_229,1.0,*індікаторний пакет,1,ComponentType
230,ua_10_230,1.0,*кришечка з перфорованою пробкою,1,ComponentType
231,ua_10_231,1.0,*наконечник-крапельниця,1,ComponentType
232,ua_10_232,1.0,*кришка на голку,1,ComponentType
233,ua_10_233,1.0,*чарункова вкладка,1,ComponentType
234,ua_10_234,1.0,*нагвинчений розпилювач,1,ComponentType
235,ua_10_235,1.0,*кришка, оснащена пробійником,1,ComponentType
236,ua_10_236,1.0,*пакет з осушувачем,1,ComponentType
237,ua_10_237,1.0,*дозуюча склянка,1,ComponentType
238,ua_10_238,1.0,*дозуюча вставка-крапельниця,1,ComponentType
239,ua_10_239,1.0,*кришка гвинтова з кільцем контролю розкриття,1,ComponentType
240,ua_10_240,1.0,*ковпачок, який захищає розпилювач,1,ComponentType
241,ua_10_241,1.0,*ковпачок для наконечника,1,ComponentType
242,ua_10_242,1.0,*розпилювач з індикатором дози,1,ComponentType
243,ua_10_243,1.0,*вкладка з наклейками,1,ComponentType
244,ua_10_244,1.0,*захисна плівкова оболонка, що містить поглинач кисню та індикатор кисню,1,ComponentType
245,ua_10_245,1.0,*пробка-крапельниця під різьбову горловину,1,ComponentType
246,ua_10_246,1.0,*ковпачок з кришкою flip-off,1,ComponentType
247,ua_10_247,1.0,*обмежувач ходу поршня,1,ComponentType
248,ua_10_248,1.0,*канюля з кришечкою для закриття,1,ComponentType
249,ua_10_249,1.0,*захисний кожух на голку,1,ComponentType
250,ua_10_250,1.0,*пробка, що загвинчується,1,ComponentType
251,ua_10_251,1.0,*кришка-піпетка,1,ComponentType
252,ua_10_252,1.0,*насадка горлова,1,ComponentType
253,ua_10_253,1.0,*запобіжний ковпачок,1,ComponentType
254,ua_10_254,1.0,*механічний розпилювач,1,ComponentType
255,ua_10_255,1.0,*насадка-інгалятор,1,ComponentType
256,ua_10_256,1.0,*пробка-поршень,1,ComponentType
257,ua_10_257,1.0,*дозуючий наконечник,1,ComponentType
258,ua_10_258,1.0,*мембрана,1,ComponentType
259,ua_10_259,1.0,*мікродозатор-крапельниця,1,ComponentType
260,ua_10_260,1.0,*кришка, що нагвинчується, з контролем першого відкриття,1,ComponentType
261,ua_10_261,1.0,*наконечник,1,ComponentType
262,ua_10_262,1.0,*шток поршня,1,ComponentType
263,ua_10_263,1.0,*кришка, яка захищає розпилювач,1,ComponentType
264,ua_10_264,1.0,*наконечник-дозатор,1,ComponentType
265,ua_10_265,1.0,*автоматичний пульверизатор,1,ComponentType
266,ua_10_266,1.0,*спрей-насадка дозуюча,1,ComponentType
267,ua_10_267,1.0,*вологопоглинач,1,ComponentType
268,ua_10_268,1.0,*кришка, що нагвинчується та захищає від несанкціонованого доступу,1,ComponentType
269,ua_10_269,1.0,*мірний шприц,1,ComponentType
270,ua_10_270,1.0,*захисне кільце,1,ComponentType
