1,ua_43_1,1.0,Внутрішньогляндулярне застосування,1,RoutesAndMethodsOfAdministration
2,ua_43_2,1.0,Субретинальне застосування (введення під сітківку),1,RoutesAndMethodsOfAdministration
3,ua_43_3,1.0,Інтрацеребровентрикулярне застосування,1,RoutesAndMethodsOfAdministration
4,ua_43_4,1.0,Грубе розпилення,3,RoutesAndMethodsOfAdministration
5,ua_43_5,1.0,Інтрапортальне застосування,1,RoutesAndMethodsOfAdministration
6,ua_43_6,1.0,Інтрахолангіопанкреатичне застосування,1,RoutesAndMethodsOfAdministration
7,ua_43_7,1.0,Перитуморальне застосування,1,RoutesAndMethodsOfAdministration
8,ua_43_8,1.0,Інтрапутамінальне застосування (застосування всередині лушпини),1,RoutesAndMethodsOfAdministration
9,ua_43_9,1.0,Трансплацентарний,1,RoutesAndMethodsOfAdministration
10,ua_43_10,1.0,Місцеве,1,RoutesAndMethodsOfAdministration
11,ua_43_11,1.0,Внутрішньовим'янний,1,RoutesAndMethodsOfAdministration
12,ua_43_12,1.0,Інстиляція,3,RoutesAndMethodsOfAdministration
13,ua_43_13,1.0,Аурикулярне застосування (Вушне застосування),1,RoutesAndMethodsOfAdministration
14,ua_43_14,1.0,Занурювання дзьоба,1,RoutesAndMethodsOfAdministration
15,ua_43_15,1.0,Нашкірне застосування,1,RoutesAndMethodsOfAdministration
16,ua_43_16,1.0,Застосування у стоматології,1,RoutesAndMethodsOfAdministration
17,ua_43_17,1.0,Занурення,1,RoutesAndMethodsOfAdministration
18,ua_43_18,1.0,Ендоцервікальне застосування,1,RoutesAndMethodsOfAdministration
19,ua_43_19,1.0,Ендосинусіальне застосування,1,RoutesAndMethodsOfAdministration
20,ua_43_20,1.0,Ендотрахеопульмональне застосування,1,RoutesAndMethodsOfAdministration
21,ua_43_21,1.0,Епідуральне застосування,1,RoutesAndMethodsOfAdministration
22,ua_43_22,1.0,Епілезійне застосування,1,RoutesAndMethodsOfAdministration
23,ua_43_23,1.0,Екстраамніотичне застосування,1,RoutesAndMethodsOfAdministration
24,ua_43_24,1.0,Введення у лапу птахів,1,RoutesAndMethodsOfAdministration
25,ua_43_25,1.0,Гастроентеральне застосування,1,RoutesAndMethodsOfAdministration
26,ua_43_26,1.0,Шлункове застосування,1,RoutesAndMethodsOfAdministration
27,ua_43_27,1.0,Гінгівальне застосування,1,RoutesAndMethodsOfAdministration
28,ua_43_28,1.0,Гемодіаліз,1,RoutesAndMethodsOfAdministration
29,ua_43_29,1.0,У питній воді/молоці,1,RoutesAndMethodsOfAdministration
30,ua_43_30,1.0,In ovo застосування,1,RoutesAndMethodsOfAdministration
31,ua_43_31,1.0,Введення шляхом додавання в корм,1,RoutesAndMethodsOfAdministration
32,ua_43_32,1.0,Застосування у вулику,1,RoutesAndMethodsOfAdministration
33,ua_43_33,1.0,Інгаляційне застосування,1,RoutesAndMethodsOfAdministration
34,ua_43_34,1.0,Застосування в кишечнику,1,RoutesAndMethodsOfAdministration
35,ua_43_35,1.0,Інтраамніотичне застосування,1,RoutesAndMethodsOfAdministration
36,ua_43_36,1.0,Внутрішньоартеріальне застосування,1,RoutesAndMethodsOfAdministration
37,ua_43_37,1.0,Внутрішньосуглобове застосування,1,RoutesAndMethodsOfAdministration
38,ua_43_38,1.0,Інтрабурсальне застосування,1,RoutesAndMethodsOfAdministration
39,ua_43_39,1.0,Внутрішньосерцеве застосування,1,RoutesAndMethodsOfAdministration
40,ua_43_40,1.0,Інтракавернозне застосування,1,RoutesAndMethodsOfAdministration
41,ua_43_41,1.0,Інтрацеребральне застосування,1,RoutesAndMethodsOfAdministration
42,ua_43_42,1.0,Інтрацервікальне застосування,1,RoutesAndMethodsOfAdministration
43,ua_43_43,1.0,Внутрішньокоронарне застосування,1,RoutesAndMethodsOfAdministration
