no,vsn,model,created_on,modified_on,source_term_id,source_vsn,status,item_ua,item_en,item_code,manual,term_short_ua,term_short_en,term_desc
"2500","1.0","Atc","2024-11-28T15:49:21.310","2024-11-28T15:49:21.310","100000095228","1","1","гахіміцин","hachimycin","ua_4_2500","false",null,null,null
"2501","1.0","Atc","2024-11-28T15:49:21.310","2024-11-28T15:49:21.310","100000095229","1","1","окситетрациклін","oxytetracycline","ua_4_2501","false",null,null,null
"2502","1.0","Atc","2024-11-28T15:49:21.310","2024-11-28T15:49:21.310","100000095230","1","1","карфециллін","carfecillin","ua_4_2502","false",null,null,null
"2503","1.0","Atc","2024-11-28T15:49:21.310","2024-11-28T15:49:21.310","100000095231","1","1","мепартрицин","mepartricin","ua_4_2503","false",null,null,null
"2504","1.0","Atc","2024-11-28T15:49:21.310","2024-11-28T15:49:21.310","100000095232","1","1","кліндаміцин","clindamycin","ua_4_2504","false",null,null,null
"2505","1.0","Atc","2024-11-28T15:49:21.310","2024-11-28T15:49:21.310","100000095673","1","1","пентаміцин","pentamycin","ua_4_2505","false",null,null,null
"2506","1.0","Atc","2024-11-28T15:49:21.310","2024-11-28T15:49:21.310","100000095674","1","1","ністатин, комбінації","nystatin, combinations","ua_4_2506","false",null,null,null
"2507","1.0","Atc","2024-11-28T15:49:21.310","2024-11-28T15:49:21.310","100000095221","1","1","ПРОТИМІКРОБНІ ТА АНТИСЕПТИЧНІ ЗАСОБИ, ЗА ВИКЛЮЧЕННЯМ КОМБІНАЦІЙ З КОРТИКОСТЕРОЇДАМИ","ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS","ua_4_2507","false",null,null,null
"2508","1.0","Atc","2024-11-28T15:49:21.310","2024-11-28T15:49:21.310","100000095675","1","1","Сполуки миш'яку","Arsenic compounds","ua_4_2508","false",null,null,null
"2509","1.0","Atc","2024-11-28T15:49:21.310","2024-11-28T15:49:21.310","100000095676","1","1","ацетарсол","acetarsol","ua_4_2509","false",null,null,null
"2510","1.0","Atc","2024-11-28T15:49:21.310","2024-11-28T15:49:21.310","100000095677","1","1","Похідні хіноліну","Quinoline derivatives","ua_4_2510","false",null,null,null
"2511","1.0","Atc","2024-11-28T15:49:21.310","2024-11-28T15:49:21.310","100000095678","1","1","дійодогідроксихінолін","diiodohydroxyquinoline","ua_4_2511","false",null,null,null
"2512","1.0","Atc","2024-11-28T15:49:21.310","2024-11-28T15:49:21.310","100000095679","1","1","кліохінол","clioquinol","ua_4_2512","false",null,null,null
"2513","1.0","Atc","2024-11-28T15:49:21.310","2024-11-28T15:49:21.310","100000095680","1","1","хлорхінальдол","chlorquinaldol","ua_4_2513","false",null,null,null
"2514","1.0","Atc","2024-11-28T15:49:21.310","2024-11-28T15:49:21.310","100000095681","1","1","декваліній","dequalinium","ua_4_2514","false",null,null,null
"2515","1.0","Atc","2024-11-28T15:49:21.311","2024-11-28T15:49:21.311","100000095682","1","1","броксихінолін","broxyquinoline","ua_4_2515","false",null,null,null
"2516","1.0","Atc","2024-11-28T15:49:21.311","2024-11-28T15:49:21.311","100000095683","1","1","оксихінолін","oxyquinoline","ua_4_2516","false",null,null,null
"2517","1.0","Atc","2024-11-28T15:49:21.311","2024-11-28T15:49:21.311","100000095684","1","1","Органічні кислоти","Organic acids","ua_4_2517","false",null,null,null
"2518","1.0","Atc","2024-11-28T15:49:21.311","2024-11-28T15:49:21.311","100000095685","1","1","кислота молочна","lactic acid","ua_4_2518","false",null,null,null
"2519","1.0","Atc","2024-11-28T15:49:21.311","2024-11-28T15:49:21.311","100000095686","1","1","кислота оцтова","acetic acid","ua_4_2519","false",null,null,null
"2520","1.0","Atc","2024-11-28T15:49:21.311","2024-11-28T15:49:21.311","100000095687","1","1","кислота аскорбінова","ascorbic acid","ua_4_2520","false",null,null,null
"2521","1.0","Atc","2024-11-28T15:49:21.311","2024-11-28T15:49:21.311","100000095688","1","1","Сульфонаміди","Sulfonamides","ua_4_2521","false",null,null,null
"2522","1.0","Atc","2024-11-28T15:49:21.311","2024-11-28T15:49:21.311","100000095689","1","1","сульфатоламід","sulfatolamide","ua_4_2522","false",null,null,null
"2523","1.0","Atc","2024-11-28T15:49:21.311","2024-11-28T15:49:21.311","100000095690","1","1","комбінації сульфонамідів","combinations of sulfonamides","ua_4_2523","false",null,null,null
"2524","1.0","Atc","2024-11-28T15:49:21.311","2024-11-28T15:49:21.311","100000095691","1","1","Похідні імідазолу","Imidazole derivatives","ua_4_2524","false",null,null,null
"2525","1.0","Atc","2024-11-28T15:49:21.311","2024-11-28T15:49:21.311","100000095692","1","1","метронідазол","metronidazole","ua_4_2525","false",null,null,null
"2526","1.0","Atc","2024-11-28T15:49:21.311","2024-11-28T15:49:21.311","100000095693","1","1","клотримазол","clotrimazole","ua_4_2526","false",null,null,null
"2527","1.0","Atc","2024-11-28T15:49:21.311","2024-11-28T15:49:21.311","100000095694","1","1","міконазол","miconazole","ua_4_2527","false",null,null,null
"2528","1.0","Atc","2024-11-28T15:49:21.311","2024-11-28T15:49:21.311","100000095695","1","1","еконазол","econazole","ua_4_2528","false",null,null,null
"2529","1.0","Atc","2024-11-28T15:49:21.311","2024-11-28T15:49:21.311","100000095696","1","1","орнідазол","ornidazole","ua_4_2529","false",null,null,null
"2530","1.0","Atc","2024-11-28T15:49:21.311","2024-11-28T15:49:21.311","100000095697","1","1","ізоконазол","isoconazole","ua_4_2530","false",null,null,null
"2531","1.0","Atc","2024-11-28T15:49:21.311","2024-11-28T15:49:21.311","100000095698","1","1","тіоконазол","tioconazole","ua_4_2531","false",null,null,null
"2532","1.0","Atc","2024-11-28T15:49:21.311","2024-11-28T15:49:21.311","100000095699","1","1","кетоконазол","ketoconazole","ua_4_2532","false",null,null,null
